round,action_index,region,old_color,new_color,center_dist,step_delta_center_dist,solved,final_conflicts
5,69,1,3,1,4.385737552288214,0.0,False,1
5,70,1,1,3,4.385737552288214,0.0,False,1
5,71,1,3,1,4.385737552288214,0.0,False,1
5,72,1,1,3,4.385737552288214,0.0,False,1
5,73,1,3,1,4.385737552288214,0.0,False,1
5,74,1,1,3,4.385737552288214,0.0,False,1
5,75,1,3,1,4.385737552288214,0.0,False,1
5,76,1,1,3,4.385737552288214,0.0,False,1
5,77,1,3,1,4.385737552288214,0.0,False,1
5,78,1,1,3,4.385737552288214,0.0,False,1
5,79,1,3,1,4.385737552288214,0.0,False,1
5,80,1,1,3,4.385737552288214,0.0,False,1
5,81,1,3,1,4.385737552288214,0.0,False,1
5,82,1,1,3,4.385737552288214,0.0,False,1
5,83,1,3,1,4.385737552288214,0.0,False,1
5,84,1,1,3,4.385737552288214,0.0,False,1
5,85,1,3,1,4.385737552288214,0.0,False,1
5,86,1,1,3,4.385737552288214,0.0,False,1
5,87,1,3,1,4.385737552288214,0.0,False,1
5,88,1,1,3,4.385737552288214,0.0,False,1
5,89,1,3,1,4.385737552288214,0.0,False,1
5,90,1,1,3,4.385737552288214,0.0,False,1
5,91,1,3,1,4.385737552288214,0.0,False,1
5,92,1,1,3,4.385737552288214,0.0,False,1
5,93,1,3,1,4.385737552288214,0.0,False,1
5,94,1,1,3,4.385737552288214,0.0,False,1
5,95,1,3,1,4.385737552288214,0.0,False,1
5,96,1,1,3,4.385737552288214,0.0,False,1
5,97,1,3,1,4.385737552288214,0.0,False,1
5,98,1,1,3,4.385737552288214,0.0,False,1
5,99,1,3,1,4.385737552288214,0.0,False,1
6,0,26,0,3,5.70087712549569,,False,1
6,1,33,2,1,7.149282824029217,1.4484056985335272,False,1
6,2,19,1,3,6.041522986797286,-1.1077598372319306,False,1
6,3,36,1,3,1.8979043222266314,-4.1436186645706545,False,1
6,4,1,2,0,6.5690989659533825,4.671194643726751,False,1
6,5,1,0,2,6.5690989659533825,0.0,False,1
6,6,1,2,0,6.5690989659533825,0.0,False,1
6,7,1,0,2,6.5690989659533825,0.0,False,1
6,8,1,2,0,6.5690989659533825,0.0,False,1
6,9,1,0,2,6.5690989659533825,0.0,False,1
6,10,1,2,0,6.5690989659533825,0.0,False,1
6,11,1,0,2,6.5690989659533825,0.0,False,1
6,12,1,2,0,6.5690989659533825,0.0,False,1
6,13,1,0,2,6.5690989659533825,0.0,False,1
6,14,1,2,0,6.5690989659533825,0.0,False,1
6,15,1,0,2,6.5690989659533825,0.0,False,1
6,16,1,2,0,6.5690989659533825,0.0,False,1
6,17,1,0,2,6.5690989659533825,0.0,False,1
6,18,1,2,0,6.5690989659533825,0.0,False,1
6,19,1,0,2,6.5690989659533825,0.0,False,1
6,20,1,2,0,6.5690989659533825,0.0,False,1
